J1748-2444     0.442838  1.11e-16     5.200      0.34      207.33    267.202135    -24.743601      3.955      1.564  *         
J1748-2446A    0.011563  -3.40e-20     0.800      0.61      242.15    267.009396    -24.776917      3.836      1.696  BT        
J1749-2347     0.874486  2.42e-15     9.100      0.13      344.00    267.315042    -23.788056      4.828      1.967  *         
J1749-2629     1.335388  1.72e-15    46.400      0.70      409.00    267.297000    -26.486111      2.505      0.593  *         
J1749-3002     0.609874  7.87e-15    45.000      3.70      509.40    267.306221    -30.043034    359.459     -1.244  *         
J1750-2043     5.639047  7.95e-15   360.000      0.24      239.00    267.576667    -20.718889      7.591      3.331  *         
J1750-2438     0.712794  1.08e-14     9.600      0.50      476.00    267.749113    -24.649444      4.291      1.185  *         
J1750-2444     0.899377  2.64e-16    32.000      0.27      331.00    267.595667    -24.746389      4.136      1.255  *         
J1750-3157     0.910363  1.97e-16    10.000      1.20      206.34    267.697161    -31.962261    357.982     -2.516  *         
J1750-3503     0.684014  3.81e-17    67.000      0.79      189.35    267.685421    -35.052472    355.314     -4.082  *         
J1751-2516     0.394836  2.64e-15    27.300      0.22      556.00    267.969292    -25.278611      3.852      0.692  *         
J1751-3323     0.548227  8.83e-15     8.400      1.30      296.70    267.886354    -33.394333    356.829     -3.382  *         
J1751-4657     0.742352  1.29e-15    17.000     10.00       20.40    267.925971    -46.956889    345.002    -10.178  *         
J1752-2410     0.191037  6.18e-16     7.100      0.47      508.30    268.244758    -24.173889      4.930      1.039  *         
J1752-2806     0.562558  8.13e-15     9.100     18.00       50.37    268.244540    -28.110361      1.540     -0.961  *         
J1752-2821     0.640229  3.47e-15    11.500      0.32      516.30    268.102292    -28.352778      1.267     -0.976  *         
J1753-1914     0.062955  2.02e-18    11.000      0.13      105.30    268.396546    -19.249444      9.251      3.412  *         
J1753-2240     0.095138  7.90e-19     3.000      0.15      158.60    268.415958    -22.681111      6.297      1.661  BT        
J1753-2501     0.528336  1.41e-14    57.000      2.30      672.00    268.377579    -25.006998      4.274      0.512  *         
J1754-3443     0.361691  5.71e-16    12.000      0.49      187.70    268.655717    -34.731639    355.994     -4.607  *         
J1754-3510     0.392704  7.82e-16     4.100      0.47       82.30    268.727567    -35.178611    355.635     -4.882  *         
J1755-1650     0.733744  6.86e-16    12.000      0.13      159.90    268.798533    -16.844722     11.527      4.291  *         
J1755-2025     0.322231  4.42e-15     6.000      0.18      364.30    268.899171    -20.416667      8.480      2.416  *         
J1755-2521     1.175968  9.02e-14    13.400      0.70      252.00    268.998792    -25.357500      4.255     -0.150  *         
J1755-25211    1.004513  3.12e-14    20.000      0.17      835.00    268.830458    -25.352500      4.183     -0.016  *         
J1755-2534     0.233541  1.12e-14    15.000      0.17      590.00    268.957583    -25.577500      4.047     -0.229  *         
J1755-2725     0.261955  1.37e-17    23.800      0.50      115.00    268.924500    -27.429167      2.432     -1.135  *         
J1755-3716     0.012786  3.11e-20     3.900      0.53      167.60    268.897693    -37.269661    353.882     -6.041  ELL1      
J1756-2225     0.404980  5.27e-14    19.000      0.25      326.00    269.106500    -22.430000      6.835      1.237  *         
J1756-2251     0.028462  1.02e-18     0.780      0.60      121.18    269.194305    -22.866500      6.499      0.948  DD        
J1756-2435     0.670480  2.85e-16    25.000      2.00      367.10    269.241306    -24.592864      5.027      0.044  *         
J1756-2619     0.724514  1.24e-15    18.000      0.10      534.00    269.330792    -26.318889      3.574     -0.891  *         
J1757-2223     0.185310  7.82e-16     2.300      1.10      239.30    269.461550    -22.396944      7.029      0.970  *         
J1757-2421     0.234101  1.29e-14    15.000      3.90      179.45    269.372234    -24.368735      5.281      0.054  *         
J1758-1931     0.692552  1.69e-14    21.000      0.38      207.00    269.523333    -19.528056      9.544      2.353  *         
J1758-2206     0.430278  9.56e-16    16.600      0.41      678.00    269.685208    -22.112500      7.378      0.933  *         
J1758-2540     2.107263  1.55e-15   120.000      0.65      218.20    269.633083    -25.680278      4.263     -0.807  *         
J1758-2630     1.202893  5.17e-15    15.600      0.41      328.00    269.642792    -26.502778      3.555     -1.225  *         
J1758-2846     0.766706  9.41e-17     4.400      0.20       66.60    269.564208    -28.767222      1.556     -2.294  *         
J1759-1736     0.798452  2.55e-16    19.000      0.12      206.00    269.867333    -17.602778     11.378      3.028  *         
J1759-1903     0.731505  3.07e-15    34.000      0.16      467.00    269.924000    -19.055278     10.142      2.260  *         
J1759-1940     0.254720  9.34e-17    19.600      0.90      302.70    269.987667    -19.674722      9.634      1.901  *         
J1759-1956     2.843389  1.86e-14    37.900      0.41      236.40    269.897583    -19.935556      9.366      1.845  *         
J1759-2205     0.460974  1.09e-14     3.900      1.30      177.16    269.850654    -22.092509      7.472      0.810  *         
J1759-2302     0.810718  1.07e-14    61.500      1.30      889.00    269.955125    -23.035556      6.702      0.257  *         
J1759-2307     0.558889  3.76e-15    22.400      0.70      812.60    269.878938    -23.121389      6.593      0.275  *         
J1759-2549     0.956549  9.96e-14    15.600      0.60      431.00    269.896333    -25.818611      4.261     -1.082  *         
J1759-2922     0.574400  4.63e-15    10.000      0.56       79.42    269.951025    -29.368674      1.202     -2.887  *         
J1759-3107     1.078953  3.77e-15    16.000      0.91      128.60    269.841900    -31.122639    359.629     -3.673  *         
J1800-2114     1.799272  5.50e-16    90.000      0.30      641.00    270.051250    -21.238611      8.306      1.073  *         
J1801-0357     0.921491  3.31e-15    11.400      0.70      120.37    270.344418     -3.965285     23.596      9.257  *         
J1801-1417     0.003625  5.31e-21     0.420      0.17       57.21    270.462818    -14.292917     14.546      4.162  *         
J1801-1855     2.550498  1.82e-16    41.900      0.47      484.00    270.342917    -18.930278     10.447      1.978  *         
J1801-1909     1.108725  7.03e-16    40.000      0.50      264.00    270.444542    -19.160000     10.295      1.781  *         
J1801-2115     0.438113  1.55e-17    47.000      0.19      778.80    270.385375    -21.255000      8.446      0.794  *         
J1801-2154     0.375297  1.60e-14     9.600      0.18      387.90    270.284708    -21.908889      7.831      0.552  *         
J1801-2304     0.415827  1.13e-13    88.000      2.20     1073.90    270.332621    -23.078944      6.837     -0.066  *         
J1801-2451     0.124924  1.28e-13     9.600      0.85      289.00    270.250067    -24.857639      5.254     -0.882  *         
J1801-2920     1.081908  3.29e-15    52.000      1.80      125.61    270.445150    -29.344048      1.436     -3.249  *         
J1801-3210     0.007454  -4.44e-23     0.620      0.32      177.71    270.357873    -32.181587    358.922     -4.577  ELL1      
J1801-3458     1.385604  3.97e-16    48.000      0.11      146.00    270.469417    -34.976944    356.517     -6.023  *         
J1802-1745     0.514671  5.64e-16     8.800      0.21      264.20    270.561875    -17.754722     11.573      2.377  *         
J1802-2124     0.012648  7.26e-20     0.370      0.77      149.63    270.522232    -21.401014      8.382      0.611  ELL1      
J1802-2426     0.569007  8.56e-15    22.200      0.60      711.00    270.512917    -24.445278      5.731     -0.886  *         
J1803-1616     0.536596  1.77e-15    19.000      0.16      388.10    270.894500    -16.275000     13.020      2.827  *         
J1803-1857     2.864338  1.52e-14    25.600      0.40      392.00    270.996083    -18.955278     10.730      1.428  *         
J1803-1920     0.443649  3.30e-16    12.000      0.27      436.10    270.872667    -19.344722     10.334      1.338  *         
J1803-2137     0.133667  1.34e-13    14.000      7.60      233.99    270.964210    -21.618709      8.395      0.146  *         
J1803-2712     0.334415  1.71e-17    18.000      1.00      165.50    270.882053    -27.201774      3.494     -2.532  BT        
J1804-0735     0.023101  4.67e-19     3.700      1.00      186.32    271.207898     -7.590193     20.792      6.773  BT        
J1804-2228     0.570511  1.43e-16    27.300      0.20      424.00    271.117458    -22.471667      7.722     -0.397  *         
J1804-2717     0.009343  4.09e-20     1.550      0.40       24.67    271.088047    -27.292001      3.505     -2.736  BT        
J1805-1504     1.181269  2.73e-16   235.000      2.20      225.00    271.275417    -15.076667     14.246      3.093  *         
J1805-2032     0.405769  8.39e-15    26.300      0.70      932.30    271.404542    -20.547500      9.530      0.313  *         
J1805-2037     0.357807  1.76e-15    13.200      0.34      708.10    271.367458    -20.621111      9.449      0.307  *         
J1805-2447     0.661402  5.82e-18    11.000      0.27      269.00    271.358042    -24.791667      5.807     -1.725  *         
J1806-1154     0.522618  1.41e-15    32.000      2.60      122.41    271.528297    -11.907985     17.142      4.417  *         
J1806-1618     0.668309  8.62e-16    34.000      0.22      319.00    271.607417    -16.310556     13.323      2.213  *         
J1806-1920     0.879791  1.70e-17   400.000      1.90      683.00    271.527500    -19.339722     10.641      0.802  *         
J1806-2125     0.481789  1.21e-13    26.400      1.10      750.40    271.581625    -21.427778      8.843     -0.261  *         
J1807-0847     0.163727  2.88e-17     8.900     15.00      112.38    271.908448     -8.795353     20.061      5.587  *         
J1807-2459A    0.003059  -4.34e-21     0.330      1.10      134.00    271.834815    -24.998028      5.837     -2.203  BT        
J1807-2715     0.827776  1.22e-14    14.000      0.91      312.98    271.785396    -27.250823      3.843     -3.257  *         
J1808-0813     0.876044  1.24e-15    24.000      1.80      151.27    272.039302     -8.217166     20.634      5.750  *         
J1808-1020     0.596993  7.72e-16     7.800      0.23      225.30    272.190142    -10.346750     18.828      4.600  *         
J1808-1517     0.544549  2.67e-15    21.800      0.35      205.00    272.162875    -15.294444     14.472      2.239  *         
J1808-1726     0.241035  1.16e-17    66.000      0.39      536.00    272.176250    -17.440833     12.599      1.188  *         
J1808-2057     0.918410  1.71e-14    76.000      2.60      606.80    272.026652    -20.968757      9.446     -0.400  *         
J1809-0743     0.313886  1.52e-16    12.000      0.29      240.70    272.399667     -7.717056     21.247      5.675  *         
J1809-1429     0.895285  5.24e-15    11.000      0.60      411.30    272.439625    -14.490278     15.306      2.393  *         
J1809-1850     1.124481  1.06e-14    55.000      0.20      598.00    272.405042    -18.848611     11.473      0.316  *         
J1809-1917     0.082747  2.55e-14    18.000      2.50      197.10    272.429779    -19.293917     11.094      0.080  *         
J1809-1943     5.540354  7.77e-12   150.000      4.50      178.00    272.462862    -19.731092     10.727     -0.158  *         
J1809-2004     0.434811  7.28e-15    46.300      0.90      867.10    272.316125    -20.070000     10.363     -0.202  *         
J1809-2109     0.702414  3.82e-15    13.000      0.84      381.91    272.309706    -21.150799      9.415     -0.720  *         
J1810-1441     0.217214  2.39e-17    14.000      0.21      304.90    272.746508    -14.692667     15.272      2.035  *         
J1810-1820     0.153716  5.22e-17    13.600      0.70      452.20    272.731333    -18.344167     12.064      0.289  *         
J1810-2005     0.032822  1.47e-19     7.200      1.33      241.00    272.745800    -20.085631     10.545     -0.563  ELL1      
J1811-1736     0.104182  9.01e-19    23.400      1.30      476.00    272.979308    -17.610472     12.821      0.435  BT        
J1811-1835     0.557464  6.31e-15    16.700      0.42      761.00    272.873833    -18.595556     11.909      0.049  *         
J1811-2405     0.002661  1.34e-20     0.110      0.37       60.60    272.832721    -24.088435      7.073     -2.559  ELL1      
J1811-2439     0.415813  2.97e-16    17.000      0.26      172.00    272.981375    -24.664722      6.632     -2.954  *         
J1812+0226     0.793903  3.60e-15    13.200      0.30      104.14    273.221616      2.449201     30.709      9.692  *         
J1812-1718     1.205374  1.91e-14    19.000      1.00      255.10    273.030036    -17.308187     13.109      0.538  *         
J1812-1733     0.538341  9.82e-16    63.000      3.30      518.00    273.066221    -17.560410     12.904      0.387  *         
J1812-1910     0.430991  3.77e-14    28.000      0.22      892.00    273.145375    -19.177500     11.522     -0.456  *         
J1812-2102     1.223352  2.39e-14    39.400      1.40      547.20    273.087208    -21.043333      9.859     -1.303  *         
J1813-2113     0.426466  2.08e-15    13.100      0.60      462.30    273.416125    -21.216778      9.853     -1.656  *         
J1813-2242     0.328514  4.78e-17    21.000      0.21      333.00    273.371500    -22.701667      8.529     -2.329  *         
J1813+4013     0.931089  2.55e-15    12.200      1.10       41.49    273.305338     40.227509     67.408     24.033  *         
J1814-0618     1.377868  2.92e-16    41.000      0.58      168.00    273.671917     -6.300472     23.101      5.233  *         
J1814-1649     0.957464  6.33e-15    28.000      1.10      782.00    273.655625    -16.824444     13.820      0.245  *         
J1814-1744     3.975905  7.45e-13    92.000      0.70      792.00    273.679583    -17.746667     13.021     -0.215  *         
J1815-1738     0.198436  7.79e-14    29.000      0.25      728.00    273.811133    -17.634167     13.179     -0.272  *         
J1815-1910     1.249924  3.63e-14    25.400      0.32      547.80    273.762833    -19.166778     11.810     -0.963  *         
J1816-0755     0.217643  6.48e-15     6.200      0.17      116.80    274.102262     -7.922917     21.867      4.092  *         
J1816-1446     0.594500  1.33e-15    25.000      0.23      629.00    274.121625    -14.775000     15.836      0.828  *         
J1816-1729     0.782313  7.26e-15    17.000      1.20      525.50    274.077759    -17.484085     13.433     -0.424  *         
J1816-2650     0.592885  6.64e-17    40.000      1.10      128.12    274.147510    -26.831526      5.219     -4.906  *         
J1817-0743     0.438095  -2.30e-18    20.000      0.25       14.80    274.457458     -7.721917     22.211      3.876  *         
J1817-1511     0.224604  1.43e-15    21.000      0.43      970.00    274.400833    -15.194167     15.595      0.391  *         
J1817-3618     0.387017  2.05e-15     9.000      2.00       94.30    274.274071    -36.301111    356.801     -9.374  *         
J1818-1116     0.544800  3.82e-15    25.000      0.50      422.00    274.610208    -11.274722     19.144      2.068  *         
J1818-1422     0.291489  2.04e-15    19.000      7.10      622.00    274.599025    -14.376864     16.405      0.610  *         
J1818-1448     0.281371  6.15e-15    45.000      0.19      644.00    274.616292    -14.810556     16.031      0.390  *         
J1818-1519     0.939690  4.11e-15   130.400      2.10      845.00    274.560833    -15.328611     15.550      0.192  *         
J1818-1541     0.551134  9.68e-15    27.200      1.00      690.00    274.656333    -15.695833     15.270     -0.063  *         
J1818-1556     0.952709  7.06e-16    26.000      0.49      230.00    274.716458    -15.934444     15.087     -0.227  *         
J1819-0925     0.852047  3.13e-15    20.000      0.72      378.00    274.960592     -9.430528     20.935      2.633  *         
J1819-1008     0.301490  1.32e-15     9.900      0.35      404.00    274.916608    -10.141111     20.287      2.337  *         
J1819-1114     0.294163  5.66e-16    94.100      1.07      310.00    274.869917    -11.245278     19.291      1.857  *         
J1819-1131     1.388137  7.61e-16    64.000      0.15      578.00    274.992292    -11.524722     19.101      1.619  *         
J1819-1318     1.515696  5.97e-16    23.000      0.16       35.10    274.931917    -13.311667     17.497      0.829  *         
J1819-1408     1.788490  2.59e-15   116.800      0.50     1075.00    274.986667    -14.133778     16.797      0.394  *         
J1819-1510     0.226539  7.85e-18     6.900      0.60      421.70    274.973712    -15.172389     15.876     -0.086  *         
J1819-1717     0.393522  3.45e-15    31.500      0.26      405.00    274.930833    -17.287778     13.991     -1.048  *         
J1820-0427     0.598076  6.33e-15    11.000      6.10       84.44    275.219200     -4.460590     25.456      4.733  *         
J1820-0509     0.337321  9.32e-16     9.000      0.25      104.00    275.094700     -5.160694     24.777      4.516  *         
J1820-1346     0.921460  4.50e-15    33.000      2.00      776.70    275.082331    -13.770910     17.161      0.483  *         
J1820-1529     0.333243  3.79e-14    28.000      0.61      772.00    275.170083    -15.497222     15.678     -0.406  *         
J1820-1818     0.309905  9.36e-17    16.000      1.10      436.00    275.162865    -18.300905     13.202     -1.720  *         
J1821-0256     0.414111  3.72e-17    10.000      0.19       84.00    275.292958     -2.944056     26.839      5.372  *         
J1821-1419     1.656010  8.95e-13    99.000      0.20     1123.00    275.392917    -14.323889     16.815     -0.043  *         
J1821-1432     1.915131  5.37e-15    37.000      0.22      570.00    275.415737    -14.548111     16.628     -0.168  *         
J1822-0848     2.504518  4.03e-16    31.000      0.04      186.30    275.716083     -8.816389     21.828      2.262  BT        
J1822-0907     0.974700  3.55e-16    28.000      0.12      467.00    275.665833     -9.126667     21.530      2.161  *         
J1822-1252     2.071040  8.48e-14   105.000      0.25      925.00    275.673750    -12.880278     18.218      0.394  *         
J1822-1400     0.214771  9.07e-16     9.100      0.80      651.10    275.725178    -14.000667     17.252     -0.176  *         
J1822-1617     0.831156  1.89e-15   115.000      0.20      647.00    275.652500    -16.293056     15.194     -1.189  *         
J1822-2256     1.874269  1.35e-15    46.000      2.40      121.20    275.745642    -22.941836      9.349     -4.373  *         
J1822-4209     0.456512  4.59e-16    17.000      1.50       72.51    275.547317    -42.153050    351.883    -12.829  *         
J1823-0154     0.759777  1.13e-15     8.100      0.78      135.87    275.967275     -1.901270     28.081      5.256  *         
J1823+0550     0.752907  2.27e-16    10.200      1.70       66.78    275.879055      5.840086     34.987      8.859  *         
J1823-1115     0.279829  1.38e-15    26.000      3.20      428.59    275.917945    -11.253135     19.767      0.946  BT        
J1823-1126     1.846534  3.65e-14    23.000      0.51      607.00    275.832750    -11.434444     19.568      0.935  *         
J1823-1347     0.617107  9.60e-15    34.600      0.41     1044.00    275.851042    -13.798333     17.488     -0.189  *         
J1823-1526     1.625405  4.52e-15    41.000      0.47      611.00    275.839250    -15.439444     16.033     -0.948  *         
J1823-1807     1.636792  2.79e-16    34.600      0.39      330.00    275.790333    -18.125833     13.636     -2.164  *         
J1823-3021B    0.378596  2.99e-17     6.000      0.07       87.01    275.923106    -30.361372      2.790     -7.917  *         
J1823-3106     0.284054  2.93e-15     6.300      2.50       50.24    275.944952    -31.113820      2.120     -8.273  *         
J1824-0127     2.499468  3.91e-15    20.000      0.59       58.00    276.222625     -1.464278     28.588      5.231  *         
J1824-1118     0.435759  3.55e-15    23.000      1.30      603.00    276.123079    -11.311837     19.809      0.741  *         
J1824-1159     0.362492  5.38e-15    10.800      0.70      463.40    276.233963    -11.998167     19.253      0.324  *         
J1824-1423     0.359394  3.92e-16     9.900      0.80      428.30    276.239113    -14.384806     17.146     -0.796  *         
J1824-1500     0.412230  7.58e-16    18.000      0.16      571.00    276.058750    -15.009167     16.512     -0.934  *         
J1824-1945     0.189335  5.23e-15     2.900      4.90      224.65    276.001898    -19.764366     12.279     -3.106  *         
J1824-2233     1.161743  3.01e-16    13.000      0.22      156.50    276.043000    -22.553056      9.822     -4.435  *         
J1824-2328     1.505875  1.74e-15    18.000      0.32      185.00    276.119333    -23.471389      9.037     -4.922  *         
J1824-2452A    0.003054  1.62e-18     0.972      2.00      120.50    276.133367    -24.869673      7.797     -5.578  *         
J1825+0004     0.778949  8.76e-16    10.300      0.40       56.62    276.313852      0.072139     30.001      5.856  *         
J1825-0319     0.004554  6.80e-21     0.149      0.20      119.50    276.483138     -3.332658     27.045      4.138  BT        
J1825-0935     0.769006  5.25e-14    12.000     12.00       19.38    276.377621     -9.589528     21.449      1.324  *         
J1825-1446     0.279187  2.27e-14    12.000      2.60      357.00    276.262197    -14.781279     16.805     -1.001  *         
J1826-1131     2.093136  4.91e-15   160.000      0.71      320.58    276.522803    -11.528785     19.800      0.293  *         
J1826-1334     0.101487  7.53e-14     5.800      2.10      231.00    276.554896    -13.579667     18.001     -0.691  *         
J1826-1526     0.382073  1.08e-15    13.400      0.46      530.00    276.552500    -15.434167     16.358     -1.553  *         
J1827-0750     0.270502  1.54e-15    10.000      1.40      381.00    276.761396     -7.838667     23.176      1.803  *         
J1827-0934     0.512548  7.23e-15    19.500      0.29      259.20    276.941183     -9.571222     21.724      0.841  *         
J1827-0958     0.245757  1.00e-15    22.000      1.80      430.00    276.772831     -9.978641     21.286      0.798  *         
J1828-0611     0.269415  1.46e-15    10.000      1.20      363.20    277.086313     -6.197639     24.780      2.279  *         
J1828-1007     0.153197  6.13e-16     8.700      0.21      302.60    277.126483    -10.119472     21.324      0.424  *         
J1828-1057     0.246328  2.07e-14    15.000      0.23      245.00    277.138375    -10.957222     20.587      0.025  *         
J1828-1101     0.072052  1.48e-14     9.900      2.90      607.40    277.078538    -11.030806     20.495      0.042  *         
J1828-1336     0.860332  9.95e-16    34.600      0.26      494.70    277.178542    -13.612500     18.254     -1.243  *         
J1828-2119     0.514523  1.27e-15    28.000      0.38      268.00    277.089833    -21.332222     11.358     -4.734  *         
J1829-0734     0.318401  4.79e-15     7.100      0.45      316.80    277.272375     -7.572778     23.647      1.478  *         
J1829-1751     0.307133  5.55e-15    15.000      7.70      217.11    277.429738    -17.851083     14.604     -3.418  *         
J1830-0052     0.345698  2.37e-16     9.300      0.04      220.40    277.627917     -0.881667     29.755      4.251  *         
J1830-1059     0.405043  6.00e-14     3.200      1.40      161.50    277.698196    -10.991091     20.812     -0.478  *         
J1830-1135     6.221553  4.77e-14    62.200      1.10      257.00    277.507167    -11.592222     20.193     -0.590  *         
J1830-1313     0.747188  1.71e-15    38.000      0.26      537.00    277.674917    -13.221167     18.824     -1.490  *         
J1830-1414     0.771493  7.62e-17    11.000      0.10      393.60    277.501458    -14.243611     17.839     -1.813  *         
J1831-0823     0.612133  3.09e-16    14.000      0.97      245.90    277.901392     -8.389972     23.211      0.548  *         
J1831-0952     0.067267  8.32e-15     8.000      0.33      247.00    277.892933     -9.867139     21.897     -0.128  *         
J1831-1223     2.857941  5.47e-15    98.000      1.20      342.00    277.803458    -12.391944     19.618     -1.217  *         
J1831-1329     2.165679  2.99e-15    47.100      0.50      338.00    277.983167    -13.498889     18.716     -1.884  *         
J1831-1423     0.507945  1.09e-15    23.000      0.19      352.00    277.871250    -14.396111     17.870     -2.201  *         
J1832+0029     0.533917  1.51e-15     7.100      0.14       28.30    278.211250      0.490833     31.247      4.360  *         
J1832-0644     0.744295  3.71e-14    27.300      0.70      578.00    278.177792     -6.733833     24.806      1.070  *         
J1832-0827     0.647293  6.39e-14     7.100      2.10      300.87    278.154250     -8.451011     23.272      0.298  *         
J1832-0836     0.002719  8.62e-21     0.058      1.10       28.18    278.114977     -8.615269     23.109      0.257  *         
J1832-1021     0.330354  4.20e-15     8.400      1.30      475.70    278.170278    -10.359104     21.587     -0.597  *         
J1833-0338     0.686704  4.16e-14     7.500      2.80      234.54    278.424644     -3.651203     27.657      2.272  *         
J1833-0556     1.521545  1.28e-15    69.000      0.20      461.00    278.412000     -5.934722     25.623      1.232  *         
J1833-0559     0.483459  1.23e-14    41.400      0.60      353.00    278.281667     -5.990278     25.514      1.321  *         
J1833-0827     0.085284  9.17e-15     4.900      3.60      411.00    278.417917     -8.458679     23.386      0.063  *         
J1833-1034     0.061884  2.02e-13     2.500      0.07      169.50    278.389875    -10.568750     21.501     -0.885  *         
J1833-1055     0.633640  5.27e-16    24.200      0.50      543.00    278.493333    -10.925278     21.231     -1.140  *         
J1834-0010     0.520954  1.05e-17    30.200      0.29       88.65    278.571900     -0.181467     30.812      3.732  ELL1      
J1834-0426     0.290108  7.19e-17    84.000      5.00       79.31    278.606678     -4.437733     27.042      1.749  *         
J1834-0602     0.487914  1.83e-15    16.800      0.80      445.00    278.658208     -6.043056     25.640      0.965  *         
J1834-0633     0.317315  6.04e-16   101.600      0.28      707.00    278.621875     -6.550306     25.173      0.763  *         
J1834-0731     0.512980  5.82e-14    30.000      1.00      295.00    278.566667     -7.518611     24.288      0.366  *         
J1834-0742     0.788354  3.25e-14    18.000      0.35      552.00    278.630500     -7.705722     24.151      0.223  *         
J1834-1202     0.610259  6.74e-18    63.000      0.70      342.40    278.596333    -12.040667     20.287     -1.743  *         
J1834-1710     0.358306  4.69e-17    14.000      1.00      123.80    278.722504    -17.180556     15.768     -4.206  *         
J1834-1855     1.465656  1.93e-15    46.000      0.48      185.20    278.691417    -18.933056     14.189     -4.977  *         
J1835-0114     0.005116  7.00e-21     0.200      0.10       98.00    278.841325     -1.242669     29.990      3.007  BT        
J1835-0349     0.841865  3.06e-15    15.000      0.16      269.60    278.803942     -3.819417     27.681      1.858  *         
J1835-0522     1.087749  4.73e-16    23.000      0.23      456.00    278.783833     -5.368889     26.296      1.164  *         
J1835-0643     0.305830  4.05e-14    32.000      1.30      472.90    278.773174     -6.718433     25.093      0.552  *         
J1835-0924     0.859192  2.14e-14    41.600      0.50      471.00    278.908417     -9.407500     22.767     -0.804  *         
J1835-0944     0.145347  4.39e-15     7.300      0.41      277.20    278.944417     -9.741389     22.486     -0.989  *         
J1835-0946     0.379536  4.32e-17     4.000      0.18      193.30    278.936917     -9.777222     22.451     -0.999  *         
J1835-1020     0.302448  5.92e-15     5.700      1.90      113.70    278.989796    -10.334667     21.980     -1.302  *         
J1835-1106     0.165907  2.06e-14     4.700      2.20      132.68    278.826196    -11.104194     21.222     -1.512  *         
J1835-1548     0.670486  1.74e-15    17.000      0.06      327.00    278.959708    -15.810556     17.094     -3.784  *         
J1836-0436     0.354237  1.66e-15     9.100      1.80      231.50    279.215793     -4.610466     27.167      1.130  *         
J1836-0517     0.457245  1.30e-15    13.000      0.15      564.00    279.105000     -5.293056     26.510      0.915  *         
J1836-1008     0.562711  1.18e-14     8.700      3.70      316.98    279.224691    -10.135653     22.263     -1.415  *         
J1836-1324     0.178756  1.04e-15     2.400      0.10      157.33    279.217863    -13.409333     19.348     -2.910  *         
J1837-0045     0.617037  1.68e-15     9.600      0.61       86.98    279.383975     -0.752956     30.675      2.749  *         
J1837+0053     0.473513  3.77e-17    53.000      0.34      124.00    279.368542      0.886944     32.129      3.511  *         
J1837-0559     0.201063  3.30e-15    10.700      0.50      317.80    279.348596     -5.991194     26.001      0.379  *         
J1837-0604     0.096294  4.52e-14    13.000      0.70      462.00    279.431458     -6.080278     25.960      0.265  *         
J1837-0653     1.905809  7.72e-16   105.000      2.50      316.10    279.311043     -6.883921     25.191      0.002  *         
J1837-1243     1.876019  3.65e-14    24.400      0.17      300.00    279.289208    -12.732222     19.983     -2.662  *         
J1837-1837     0.618358  5.50e-15     9.000      0.36      100.74    279.476042    -18.618889     14.807     -5.498  *         
J1838-0453     0.380831  1.16e-13    12.700      0.33      621.00    279.546625     -4.889722     27.070      0.709  *         
J1838-0549     0.235303  3.34e-14     7.000      0.29      274.00    279.658708     -5.820000     26.295      0.183  *         
J1838-0624     0.927178  7.74e-17    36.000      0.16      424.00    279.715750     -6.415000     25.792     -0.140  *         
J1838-1046     1.218354  3.08e-15    16.600      0.50      208.00    279.610333    -10.782500     21.862     -2.049  *         
J1839-0321     0.238778  1.25e-14     5.400      0.27      449.10    279.906313     -3.352917     28.601      1.095  *         
J1839-0402     0.520940  7.69e-15     7.000      0.21      242.00    279.962750     -4.040250     28.016      0.730  *         
J1839-0436     0.149461  8.10e-16     6.400      0.23      292.70    279.750267     -4.615972     27.407      0.654  *         
J1839-0459     0.585319  3.31e-15    11.700      0.30      243.00    279.927579     -4.999667     27.147      0.321  *         
J1839-0627     0.484914  1.32e-16    23.200      0.29       88.50    279.835250     -6.459444     25.807     -0.266  *         
J1839-0643     0.449548  3.64e-15    19.100      1.40      497.90    279.790846     -6.729222     25.547     -0.350  *         
J1839-0905     0.418969  2.60e-14    17.000      0.16      348.00    279.972742     -9.087444     23.533     -1.591  *         
J1839-1238     1.911428  4.95e-15    26.000      0.37      169.80    279.932117    -12.644639     20.347     -3.180  *         
J1840+0214     0.797478  8.29e-15    10.000      0.07      182.40    280.142029      2.248528     33.696      3.443  *         
J1840-0559     0.859368  9.60e-15    16.000      0.31      321.70    280.096583     -5.987833     26.345     -0.281  *         
J1840-0626     1.893353  2.30e-14    37.000      0.16      748.00    280.067958     -6.437611     25.933     -0.461  *         
J1840-0753     0.437869  1.00e-16   140.100      0.37      691.00    280.198333     -7.892222     24.698     -1.242  *         
J1840-0809     0.955672  2.35e-15    10.000      2.30      349.80    280.139017     -8.150917     24.441     -1.308  *         
J1840-0815     1.096440  2.42e-15    22.000      1.40      233.20    280.057396     -8.252944     24.314     -1.283  *         
J1840-0840     5.309377  2.37e-14   180.000      1.00      272.00    280.216250     -8.674722     24.010     -1.616  *         
J1840-1122     0.940962  6.41e-15    11.000      0.13      311.00    280.100275    -11.369639     21.559     -2.745  *         
J1840-1207     0.754470  3.20e-15    15.000      0.22      302.30    280.224092    -12.125722     20.940     -3.197  *         
J1841-0157     0.663321  1.81e-14    21.000      0.81      475.00    280.484196     -1.965167     30.099      1.216  *         
J1841-0310     1.657656  3.35e-16    59.000      0.15      216.00    280.357875     -3.172500     28.968      0.776  *         
